,codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,dia_extracao,fase_operacao
1000,53495,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTONIO DO LEVERGER,MT,BRASIL,SWLV,2015-09-28,21:10:00,SIM,SERIPA-6,ATIVA,A-129/CENIPA/2015,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1001,51537,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,SANTO ANTONIO DO LEVERGER,MT,BRASIL,SWLV,2014-06-08,13:00:00,SIM,SERIPA-6,ATIVA,IG-107/CENIPA/2014,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1002,43455,ACIDENTE,FALHA DO MOTOR EM VOO,BOM JESUS DO GALHO,MG,BRASIL,****,2010-12-09,21:30:00,SIM,SERIPA-3,FINALIZADA,A-006/CENIPA/2013,1.0,2013-04-23,1,1,,2016-07-30,CRUZEIRO
1003,52553,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SENADOR JOSE PORFIRIO,PA,BRASIL,SDWV,2014-09-23,20:30:00,SIM,SERIPA-1,FINALIZADA,IG-161/CENIPA/2014,1.0,2015-04-30,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1004,39318,ACIDENTE,FALHA DO MOTOR EM VOO,SENADOR JOSE PORFIRIO,PA,BRASIL,****,2010-01-25,16:20:00,SIM,SERIPA-1,FINALIZADA,A-122/CENIPA/2012,1.0,2012-11-19,5,1,,2016-07-30,DESCIDA
1005,30037,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SAPEZAL,MT,BRASIL,****,2007-02-01,20:40:00,SIM,SERIPA-6,FINALIZADA,A-044/CENIPA/2010,1.0,2010-07-01,2,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1006,50348,ACIDENTE,PERDA DE CONTROLE EM VOO,SAPEZAL,MT,BRASIL,****,2013-09-15,21:00:00,***,SERIPA-6,,,,,0,1,,2016-07-30,MANOBRA
1007,50331,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,SAPEZAL,MT,BRASIL,****,2013-11-06,10:40:00,SIM,SERIPA-6,FINALIZADA,A-200/CENIPA/2013,1.0,2015-07-21,1,1,,2016-07-30,DECOLAGEM
1008,53370,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,BRASIL,****,2015-06-29,19:40:00,SIM,SERIPA-6,ATIVA,A-094/CENIPA/2015,,,0,1,,2016-07-30,DECOLAGEM
1009,44339,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,BRASIL,****,2011-04-08,13:00:00,SIM,SERIPA-6,FINALIZADA,A-056/CENIPA/2013,1.0,2013-09-19,2,1,,2016-07-30,DECOLAGEM
1010,37375,ACIDENTE,POUSO BRUSCO,SAPEZAL,MT,BRASIL,****,2009-05-08,15:00:00,SIM,SERIPA-6,FINALIZADA,A-013/CENIPA/2009,1.0,2009-10-09,7,1,,2016-07-30,POUSO
1011,47082,ACIDENTE,VAZAMENTO DE OUTROS FLUÍDOS,SAPEZAL,MT,BRASIL,****,2012-04-11,11:30:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
1012,43264,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,BROTAS,SP,BRASIL,****,2010-11-24,19:10:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
1013,37435,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,PASSAGEM FRANCA,MA,BRASIL,****,2009-05-07,20:10:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
1014,46754,INCIDENTE GRAVE,POUSO SEM TREM,SOURE,PA,BRASIL,SNSW,2012-12-12,20:10:00,SIM,SERIPA-1,FINALIZADA,OF Nº 3/SI/2071 DE 04/03/2013,,,0,1,,2016-07-30,POUSO
1015,52967,ACIDENTE,PERDA DE CONTROLE NO SOLO,SINOP,MT,BRASIL,SWSI,2013-04-09,11:50:00,SIM,SERIPA-6,FINALIZADA,A-065/CENIPA/2013,1.0,2013-07-16,0,1,1.0,2016-07-30,POUSO
1016,32378,ACIDENTE,PERDA DE CONTROLE EM VOO,SINOP,MT,BRASIL,****,2008-04-21,19:45:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
1017,51449,INCIDENTE GRAVE,COM TREM DE POUSO,SINOP,MT,BRASIL,SWSI,2014-05-13,15:50:00,SIM,SERIPA-6,ATIVA,IG-099/CENIPA/2014,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1018,52533,ACIDENTE,FALHA DO MOTOR EM VOO,SINOP,MT,BRASIL,****,2014-09-23,17:30:00,SIM,SERIPA-6,FINALIZADA,A-160/CENIPA/2014,1.0,2015-04-24,0,1,,2016-07-30,OUTRA FASE
1019,47876,ACIDENTE,FALHA DO MOTOR EM VOO,SINOP,MT,BRASIL,SWSI,2013-04-21,12:50:00,SIM,SERIPA-6,FINALIZADA,A-074/CENIPA/2013,1.0,2016-03-18,1,1,,2016-07-30,DESCIDA
1020,45936,ACIDENTE,FALHA DO MOTOR EM VOO,SINOP,MT,BRASIL,****,2012-06-13,11:50:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
1021,43268,ACIDENTE,MANOBRAS A BAIXA ALTURA,SORRISO,MT,BRASIL,****,2010-11-18,18:00:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,ESPECIALIZADA
1022,28173,ACIDENTE,PERDA DE CONTROLE EM VOO,SORRISO,MT,BRASIL,****,2006-12-11,17:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1023,47296,ACIDENTE,INDETERMINADA,SORRISO,MT,BRASIL,****,2013-03-26,14:20:00,SIM,SERIPA-6,FINALIZADA,A-060/CENIPA/2013,1.0,2015-07-15,0,1,,2016-07-30,INDETERMINADA
1024,52843,INCIDENTE GRAVE,COM TREM DE POUSO,SORRISO,MT,BRASIL,SSAC,2014-12-11,14:00:00,SIM,SERIPA-6,ATIVA,IG-198/CENIPA/2014,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1025,46747,ACIDENTE,PERDA DE CONTROLE EM VOO,SORRISO,MT,BRASIL,****,2012-12-06,20:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
1026,45732,ACIDENTE,PERDA DE CONTROLE EM VOO,SORRISO,MT,BRASIL,****,2012-04-03,17:30:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,OUTRA FASE
1027,45564,ACIDENTE,FALHA DO MOTOR EM VOO,SONORA,MS,BRASIL,****,2012-02-08,09:50:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1028,46781,ACIDENTE,INDETERMINADA,SONORA,MS,BRASIL,****,2012-12-31,11:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
1029,45270,ACIDENTE,PERDA DE CONTROLE EM VOO,TABAPORA,MT,BRASIL,****,2011-11-20,19:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
1030,49119,ACIDENTE,PERDA DE CONTROLE NO SOLO,TANGARA DA SERRA,MT,BRASIL,SWTS,2013-07-19,20:30:00,SIM,SERIPA-6,FINALIZADA,A-133/CENIPA/2013,1.0,2014-05-29,1,1,,2016-07-30,DECOLAGEM
1031,50317,ACIDENTE,PERDA DE CONTROLE EM VOO,TANGARA DA SERRA,MT,BRASIL,SDVI,2013-10-27,13:00:00,SIM,SERIPA-6,FINALIZADA,A-194/CENIPA/2013,1.0,2015-03-06,0,1,,2016-07-30,DECOLAGEM
1032,52279,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,TANGARA DA SERRA,MT,BRASIL,SDVI,2014-09-07,14:35:00,SIM,SERIPA-6,ATIVA,A-155/CENIPA/2014,,,0,1,,2016-07-30,ARREMETIDA NO AR
1033,51006,ACIDENTE,FALHA DO MOTOR EM VOO,TAQUARUSSU,MS,BRASIL,****,2014-04-23,12:30:00,SIM,SERIPA-4,ATIVA,A-082/CENIPA/2014,,,0,1,,2016-07-30,ESPECIALIZADA
1034,34650,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,TERRA SANTA,PA,BRASIL,****,2008-12-01,20:40:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1035,49121,ACIDENTE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,BRASIL,SWFR,2013-07-06,16:35:00,SIM,SERIPA-6,FINALIZADA,A-125/CENIPA/2013,1.0,2014-04-24,0,1,,2016-07-30,CORRIDA APÓS POUSO
1036,52531,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,FORMOSA,GO,BRASIL,SWFR,2014-09-19,16:30:00,***,SERIPA-6,,,,,0,1,,2016-07-30,RETA FINAL
1037,29620,ACIDENTE,PANE SECA,FORMOSA,GO,BRASIL,****,2006-09-13,23:50:00,SIM,SERIPA-6,FINALIZADA,A-125/CENIPA/2011,1.0,2011-12-21,1,1,,2016-07-30,INDETERMINADA
1038,44983,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,BRASIL,SWFR,2011-02-19,20:40:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1039,45830,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,BRASIL,SWFR,2012-05-06,19:00:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1040,47354,ACIDENTE,FALHA DO MOTOR EM VOO,FORMOSA,GO,BRASIL,****,2013-04-03,19:21:00,SIM,SERIPA-6,FINALIZADA,A-063/CENIPA/2013,1.0,2013-07-08,0,1,,2016-07-30,DECOLAGEM
1041,43725,ACIDENTE,PERDA DE CONTROLE NO SOLO,FORMOSA,GO,BRASIL,SWFR,2010-12-18,20:00:00,SIM,SERIPA-6,FINALIZADA,A-503/CENIPA/2015,1.0,2015-04-15,0,1,,2016-07-30,CORRIDA APÓS POUSO
1042,47018,ACIDENTE,POUSO ANTES DA PISTA,FORMOSA,GO,BRASIL,****,2013-02-16,20:00:00,***,SERIPA-6,,,,,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
1043,50349,ACIDENTE,OUTROS TIPOS,TAPURAH,MT,BRASIL,****,2013-11-04,21:39:00,***,SERIPA-6,,,,,0,1,,2016-07-30,MANOBRA
1044,43266,ACIDENTE,PERDA DE CONTROLE EM VOO,TAPURAH,MT,BRASIL,****,2010-11-18,18:00:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,2,1,,2016-07-30,ESPECIALIZADA
1045,44755,ACIDENTE,PERDA DE CONTROLE EM VOO,TAPURAH,MT,BRASIL,****,2007-01-30,20:30:00,SIM,SERIPA-6,FINALIZADA,A-077/CENIPA/2009,1.0,2009-12-30,7,1,,2016-07-30,DECOLAGEM
1046,50246,ACIDENTE,PERDA DE COMPONENTE EM VOO,TAPURAH,MT,BRASIL,****,2013-12-18,12:45:00,SIM,SERIPA-6,ATIVA,A-227/CENIPA/2013,,,0,1,,2016-07-30,ESPECIALIZADA
1047,43472,ACIDENTE,COM TREM DE POUSO,PICOS,PI,BRASIL,****,2010-12-13,12:30:00,SIM,SERIPA-2,FINALIZADA,A-123/CENIPA/2012,1.0,2012-11-19,5,1,,2016-07-30,CORRIDA APÓS POUSO
1048,52676,ACIDENTE,PANE SECA,TUCUMA,PA,BRASIL,****,2014-11-30,16:14:00,SIM,SERIPA-1,FINALIZADA,A-189/CENIPA/2014,1.0,2015-05-22,0,1,,2016-07-30,CRUZEIRO
1049,31278,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,NATAL,RN,BRASIL,****,2007-12-17,19:27:00,SIM,CENIPA,FINALIZADA,I-099/CENIPA/2012,1.0,2012-09-20,16,1,,2016-07-30,SUBIDA
1050,32641,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,TESOURO,MT,BRASIL,****,2008-06-11,11:26:00,SIM,SERIPA-6,FINALIZADA,A-066/CENIPA/2009,1.0,2009-12-07,7,1,,2016-07-30,DECOLAGEM
1051,44198,ACIDENTE,INDETERMINADA,BURITAMA,SP,BRASIL,****,2011-03-19,11:18:00,***,SERIPA-4,,,,,0,1,,2016-07-30,OUTRA FASE
1052,52832,ACIDENTE,PERDA DE CONTROLE EM VOO,BURITAMA,SP,BRASIL,****,2014-12-14,23:40:00,SIM,SERIPA-4,FINALIZADA,A-199/CENIPA/2014,1.0,2015-10-19,0,1,,2016-07-30,DECOLAGEM
1053,38376,ACIDENTE,PERDA DE CONTROLE NO SOLO,BURITAMA,SP,BRASIL,****,2009-07-22,14:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1054,52989,INCIDENTE GRAVE,PANE SECA,CONCEICAO DA FEIRA,BA,BRASIL,****,2015-01-26,18:15:00,***,SERIPA-2,,,,,0,1,,2016-07-30,CRUZEIRO
1055,29955,ACIDENTE,PERDA DE CONTROLE EM VOO,TORIXOREU,MT,BRASIL,****,2007-08-01,18:25:00,SIM,SERIPA-6,FINALIZADA,A-014/CENIPA/2009,1.0,2009-03-09,8,1,,2016-07-30,POUSO
1056,51394,ACIDENTE,FALHA DO MOTOR EM VOO,FOZ DO IGUACU,PR,BRASIL,****,2014-05-10,20:00:00,SIM,SERIPA-5,FINALIZADA,A-097/CENIPA/2014,1.0,2015-06-06,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
1057,32156,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FOZ DO IGUACU,PR,BRASIL,SSHS,2008-01-30,18:00:00,SIM,SERIPA-5,FINALIZADA,IG-062/CENIPA/2010,1.0,2010-07-05,5,1,,2016-07-30,DECOLAGEM
1058,34495,ACIDENTE,FALHA DO MOTOR EM VOO,FOZ DO IGUACU,PR,BRASIL,****,2008-11-30,13:40:00,SIM,SERIPA-5,FINALIZADA,A-046/CENIPA/2010,1.0,2010-06-10,1,1,,2016-07-30,SUBIDA
1059,51991,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,FOZ DO IGUACU,PR,BRASIL,****,2014-07-28,17:30:00,SIM,SERIPA-5,ATIVA,A-129/CENIPA/2014,,,0,1,,2016-07-30,DECOLAGEM
1060,46415,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,FOZ DO IGUACU,PR,BRASIL,SSHS,2012-09-25,14:35:00,SIM,SERIPA-5,FINALIZADA,A-558/CENIPA/2015,1.0,2016-04-22,2,1,,2016-07-30,DECOLAGEM
1061,50453,ACIDENTE,PANE SECA,FOZ DO IGUACU,PR,BRASIL,****,2013-12-16,19:42:00,SIM,SERIPA-5,FINALIZADA,A-224/CENIPA/2013,1.0,2015-02-09,0,1,,2016-07-30,CRUZEIRO
1062,52674,ACIDENTE,FALHA DO MOTOR EM VOO,PIRACURUCA,PI,BRASIL,****,2014-09-02,19:00:00,SIM,SERIPA-2,ATIVA,A-154/CENIPA/2014,,,0,1,,2016-07-30,DECOLAGEM
1063,38657,ACIDENTE,PERDA DE CONTROLE EM VOO,TRES LAGOAS,MS,BRASIL,SWKF,2009-10-17,14:00:00,SIM,SERIPA-6,FINALIZADA,A-029/CENIPA/2012,1.0,2012-03-22,1,1,,2016-07-30,DECOLAGEM
1064,48876,ACIDENTE,POUSO SEM TREM,TRES LAGOAS,MS,BRASIL,SSTL,2013-06-24,13:45:00,SIM,SERIPA-4,FINALIZADA,A-116/CENIPA/2013,1.0,2016-03-18,0,1,,2016-07-30,POUSO
1065,38840,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,TRES LAGOAS,MS,BRASIL,****,2009-11-13,10:30:00,SIM,SERIPA-4,FINALIZADA,A-014/CENIPA/2012,1.0,2012-02-22,2,1,,2016-07-30,DECOLAGEM
1066,39727,INCIDENTE GRAVE,COM TREM DE POUSO,VARZEA GRANDE,MT,BRASIL,SBCY,2010-02-23,20:42:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,POUSO
1067,45417,ACIDENTE,POUSO BRUSCO,VARZEA GRANDE,MT,BRASIL,****,2012-01-31,14:15:00,SIM,SERIPA-6,FINALIZADA,A-078/CENIPA/2013,1.0,2013-11-27,0,1,,2016-07-30,POUSO
1068,52554,INCIDENTE GRAVE,COM TREM DE POUSO,VARZEA GRANDE,MT,BRASIL,SBCY,2014-09-30,11:15:00,SIM,SERIPA-6,ATIVA,IG-165/CENIPA/2014,,,0,1,1.0,2016-07-30,DECOLAGEM
1069,38959,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,VARZEA GRANDE,MT,BRASIL,****,2009-12-12,19:20:00,SIM,SERIPA-6,FINALIZADA,IG-069/CENIPA/2013,1.0,2013-12-17,1,1,,2016-07-30,SUBIDA
1070,34038,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,PIRIPIRI,PI,BRASIL,****,2008-06-13,16:33:00,SIM,SERIPA-2,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
1071,43729,ACIDENTE,INDETERMINADA,XINGUARA,PA,BRASIL,****,2010-08-22,15:30:00,SIM,SERIPA-1,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,INDETERMINADA
1072,45049,ACIDENTE,FALHA DO MOTOR EM VOO,CONCEICAO DO COITE,BA,BRASIL,****,2011-09-07,10:20:00,SIM,SERIPA-2,FINALIZADA,A-519/CENIPA/2015,1.0,2015-06-06,1,1,,2016-07-30,CRUZEIRO
1073,53110,ACIDENTE,FALHA DO MOTOR NO SOLO,GOIOERE,PR,BRASIL,****,2015-02-16,19:50:00,***,SERIPA-5,,,,,0,1,,2016-07-30,DECOLAGEM
1074,27834,ACIDENTE,PERDA DE COMPONENTE EM VOO,PINHEIRO,MA,BRASIL,****,2006-10-02,20:30:00,SIM,SERIPA-1,FINALIZADA,A-033/CENIPA/2009,1.0,2009-07-31,5,1,,2016-07-30,INDETERMINADA
1075,53571,ACIDENTE,PERDA DE CONTROLE NO SOLO,GARIBALDI,RS,BRASIL,SSGA,2015-11-21,19:30:00,SIM,SERIPA-5,ATIVA,A-155/CENIPA/2015,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1076,45286,ACIDENTE,PERDA DE CONTROLE NO SOLO,CONDEUBA,BA,BRASIL,SIPO,2011-11-14,22:00:00,***,SERIPA-2,,,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1077,43463,INCIDENTE GRAVE,PANE SECA,GOIANIA,GO,BRASIL,****,2010-12-09,14:35:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DESCIDA
1078,53494,ACIDENTE,PERDA DE CONTROLE NO SOLO,GOIANIA,GO,BRASIL,SBGO,2015-09-05,14:00:00,SIM,SERIPA-6,ATIVA,A-123/CENIPA/2015,,,0,1,1.0,2016-07-30,POUSO
1079,44880,ACIDENTE,POUSO BRUSCO,GOIANIA,GO,BRASIL,SWNV,2011-07-26,12:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
1080,52943,INCIDENTE GRAVE,TRÁFEGO AÉREO,GOIANIA,GO,BRASIL,****,2014-01-20,11:45:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,2,,2016-07-30,CIRCUITO DE TRÁFEGO
1081,28053,ACIDENTE,PERDA DE CONTROLE EM VOO,GOIANIA,GO,BRASIL,SBGO,2006-11-16,12:58:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
1082,52231,INCIDENTE GRAVE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SBGO,2014-09-13,21:14:00,SIM,SERIPA-6,ATIVA,IG-156/CENIPA/2014,,,0,1,1.0,2016-07-30,POUSO
1083,45932,INCIDENTE GRAVE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SBGO,2012-06-06,14:05:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1084,36346,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,SBGO,2008-10-08,21:05:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,APROXIMAÇÃO FINAL
1085,28795,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,SBGO,2007-04-04,14:06:00,SIM,SERIPA-6,FINALIZADA,A-577/CENIPA/2014,1.0,2014-08-15,0,1,,2016-07-30,DECOLAGEM
1086,45311,ACIDENTE,INDETERMINADA,GOIANIA,GO,BRASIL,****,2011-12-24,13:45:00,***,SERIPA-6,,,,,0,1,,2016-07-30,MANOBRA
1087,45061,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,GOIANIA,GO,BRASIL,SBGO,2011-09-28,12:35:00,SIM,SERIPA-6,FINALIZADA,A-030/CENIPA/2014,1.0,2014-06-16,2,1,,2016-07-30,PARTIDA DO MOTOR
1088,44539,ACIDENTE,PANE SECA,GOIANIA,GO,BRASIL,****,2011-05-22,15:30:00,SIM,SERIPA-6,FINALIZADA,A-091/CENIPA/2012,1.0,2012-08-29,3,1,,2016-07-30,DESCIDA
1089,44188,ACIDENTE,OUTROS TIPOS,GOIANIA,GO,BRASIL,****,2011-03-31,14:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,TÁXI
1090,53324,ACIDENTE,PANE SECA,GOIANIA,GO,BRASIL,SWNV,2015-06-11,17:55:00,SIM,SERIPA-6,FINALIZADA,A-086/CENIPA/2015,1.0,2016-06-03,0,1,,2016-07-30,DECOLAGEM
1091,49117,INCIDENTE GRAVE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SWNV,2013-07-06,15:25:00,SIM,SERIPA-6,FINALIZADA,IG-126/CENIPA/2013,1.0,2014-04-28,0,1,,2016-07-30,POUSO
1092,49473,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,****,2013-08-19,19:00:00,SIM,SERIPA-6,FINALIZADA,A-148/CENIPA/2013,1.0,2014-03-17,0,1,,2016-07-30,CRUZEIRO
1093,43994,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,****,2011-03-04,14:45:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,1.0,2016-07-30,DECOLAGEM
1094,48803,ACIDENTE,PERDA DE CONTROLE NO SOLO,GOIANIA,GO,BRASIL,SWNV,2013-06-21,17:20:00,SIM,SERIPA-6,FINALIZADA,A-115/CENIPA/2013,1.0,2013-07-16,0,1,1.0,2016-07-30,DECOLAGEM
1095,53486,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,GOIANIA,GO,BRASIL,SBGO,2015-09-19,13:20:00,SIM,SERIPA-6,ATIVA,IG-124/CENIPA/2015,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1096,40127,INCIDENTE GRAVE,ESTOURO DE PNEU,GOIANIA,GO,BRASIL,SBGO,2009-09-02,21:15:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1097,45047,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,SBGO,2011-09-14,17:10:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,3,1,,2016-07-30,DECOLAGEM
1098,45127,INCIDENTE GRAVE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SWNV,2011-10-09,19:10:00,SIM,SERIPA-6,ATIVA,IG-593/CENIPA/2016,,,0,1,,2016-07-30,POUSO
1099,46564,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,SWNV,2012-11-03,16:50:00,SIM,SERIPA-6,FINALIZADA,A-033/CENIPA/2014,1.0,2014-06-16,0,1,,2016-07-30,ARREMETIDA NO AR
1100,35555,ACIDENTE,OUTROS TIPOS,GOIANIA,GO,BRASIL,****,2009-03-12,18:15:00,SIM,SERIPA-6,FINALIZADA,A-015/CENIPA/2011,1.0,2011-06-27,0,1,,2016-07-30,MANOBRA
1101,27952,ACIDENTE,PERDA DE CONTROLE EM VOO,GOIANIA,GO,BRASIL,****,2006-11-19,15:00:00,SIM,SERIPA-6,FINALIZADA,A-514/CENIPA/2016,1.0,2016-06-06,0,1,,2016-07-30,POUSO
1102,46865,INCIDENTE GRAVE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SBGO,2013-01-25,13:55:00,SIM,SERIPA-6,FINALIZADA,IG-017/CENIPA/2013,1.0,2014-04-28,1,1,,2016-07-30,POUSO
1103,49618,INCIDENTE GRAVE,VAZAMENTO DE OUTROS FLUÍDOS,GOIANIA,GO,BRASIL,SBGO,2013-08-31,12:33:00,SIM,SERIPA-6,FINALIZADA,IG-157/CENIPA/2013 ,1.0,2016-07-22,4,1,,2016-07-30,DECOLAGEM
1104,44845,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO NO SOLO,GOIANIA,GO,BRASIL,SWNV,2011-07-16,13:00:00,***,SERIPA-6,,,,,0,1,,2016-07-30,TÁXI
1105,38645,ACIDENTE,FALHA DO MOTOR EM VOO,GOIANIA,GO,BRASIL,****,2009-10-06,11:15:00,SIM,SERIPA-6,FINALIZADA,A-569/CENIPA/2014,1.0,2014-09-29,1,1,,2016-07-30,SUBIDA
1106,49931,INCIDENTE GRAVE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SWNV,2013-10-09,16:30:00,SIM,SERIPA-6,FINALIZADA,IG-178/CENIPA/2013,1.0,2016-06-03,0,1,,2016-07-30,TÁXI
1107,42565,ACIDENTE,PANE SECA,GOIANIA,GO,BRASIL,****,2010-08-13,21:00:00,SIM,SERIPA-6,FINALIZADA,A-085/CENIPA/2011,1.0,2011-09-23,6,1,,2016-07-30,DESCIDA
1108,41177,ACIDENTE,PERDA DE CONTROLE NO SOLO,GOIANIA,GO,BRASIL,****,2010-05-20,20:05:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,DECOLAGEM
1109,53263,ACIDENTE,POUSO BRUSCO,GOIANIA,GO,BRASIL,SWNV,2015-05-08,11:00:00,SIM,SERIPA-6,FINALIZADA,A-069/CENIPA/2015,1.0,2016-04-22,0,1,,2016-07-30,POUSO
1110,53466,ACIDENTE,COM TREM DE POUSO,GOIANIA,GO,BRASIL,SWNV,2015-08-27,14:00:00,SIM,SERIPA-6,ATIVA,A-117/CENIPA/2015,,,0,1,1.0,2016-07-30,POUSO
1111,46702,ACIDENTE,PERDA DE CONTROLE EM VOO,GOIANIA,GO,BRASIL,SWNV,2012-12-11,17:00:00,SIM,SERIPA-6,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,POUSO
